#
# Sprite sheet data for MonoGame.
#
# To learn how to import these sprites into your MonoGame project visit:
# https://www.codeandweb.com/texturepacker/monogame
#
# Sprite sheet: sp1.png (888 x 484)
# $TexturePacker:SmartUpdate:6584b9b1d954c4f2f6c058e3676b7f9a:274b2a635e7371b5518dd0117cfbe393:599f33db16f6751d25a88f09e3328e45$
#

Sprite/Butterfly/Idle/72;1;577;418;11;39;39;37;0.5;0.7727272727272727
Sprite/Butterfly/Idle/73;0;849;361;38;12;39;37;0.4868421052631579;0.7916666666666666
Sprite/Butterfly/Idle/74;0;849;375;38;12;39;37;0.4868421052631579;0.7916666666666666
Sprite/Butterfly/Idle/75;0;501;305;38;13;39;37;0.4868421052631579;0.8076923076923077
Sprite/Butterfly/Idle/76;0;541;304;38;13;39;37;0.4868421052631579;0.8076923076923077
Sprite/Butterfly/Idle/77;1;631;209;14;38;39;37;0.4868421052631579;0.8214285714285714
Sprite/Butterfly/Idle/78;0;697;311;36;15;39;37;0.4861111111111111;0.7666666666666667
Sprite/Butterfly/Idle/79;0;511;422;36;16;39;37;0.4861111111111111;0.78125
Sprite/Butterfly/Idle/80;1;530;440;17;35;39;37;0.4714285714285714;0.7941176470588235
Sprite/Butterfly/Idle/81;0;663;328;34;18;39;37;0.4852941176470588;0.8055555555555556
Sprite/Butterfly/Idle/82;0;730;282;33;18;39;37;0.4696969696969697;0.8055555555555556
Sprite/Butterfly/Idle/83;0;699;349;31;19;39;37;0.46774193548387094;0.8157894736842105
Sprite/Butterfly/Idle/84;0;668;395;30;19;39;37;0.45;0.8157894736842105
Sprite/Butterfly/Idle/85;0;609;393;30;20;39;37;0.45;0.825
Sprite/Butterfly/Idle/86;1;603;450;21;28;39;37;0.44642857142857145;0.8333333333333334
Sprite/Butterfly/Idle/87;0;759;386;27;21;39;37;0.42592592592592593;0.8333333333333334
Sprite/Butterfly/Idle/88;0;788;389;27;21;39;37;0.42592592592592593;0.8333333333333334
Sprite/Butterfly/Idle/89;1;825;334;22;26;39;37;0.40384615384615385;0.8409090909090909
Sprite/Butterfly/Idle/90;1;825;362;22;26;39;37;0.40384615384615385;0.8409090909090909
Sprite/Butterfly/Idle/91;0;732;382;25;22;39;37;0.42;0.8409090909090909
Sprite/Butterfly/Idle/92;0;817;390;25;22;39;37;0.42;0.8409090909090909
Sprite/Butterfly/Idle/93;0;732;406;25;21;39;37;0.42;0.8809523809523809
Sprite/Butterfly/Idle/94;0;811;414;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/95;0;837;414;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/96;0;863;414;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/97;0;810;437;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/98;0;836;437;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/99;0;862;437;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/100;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/101;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/102;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/103;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/104;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/105;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/106;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/107;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/108;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/109;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/110;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/111;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/112;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/113;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/114;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/115;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/116;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/117;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/118;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/119;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/120;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/121;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/122;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/123;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/124;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/125;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/126;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/127;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/128;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/129;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/130;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/131;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/132;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Butterfly/Idle/133;0;759;409;24;21;39;37;0.3958333333333333;0.8809523809523809
Sprite/Card/0;1;236;1;112;80;80;112;0.5;0.5
Sprite/Card/1;0;1;208;80;112;80;112;0.5;0.5
Sprite/Card/2;1;464;1;112;80;80;112;0.5;0.5
Sprite/Card/3;0;83;322;80;112;80;112;0.5;0.5
Sprite/Card/4;1;578;1;112;80;80;112;0.5;0.5
Sprite/Card/5;1;692;1;112;80;80;112;0.5;0.5
Sprite/Card/6;0;165;208;80;112;80;112;0.5;0.5
Sprite/Card/7;0;165;322;80;112;80;112;0.5;0.5
Sprite/Card/8;0;806;1;80;112;80;112;0.5;0.5
Sprite/Card/9;1;236;83;112;80;80;112;0.5;0.5
Sprite/Card/10;1;350;1;112;80;80;112;0.5;0.5
Sprite/Card/11;0;1;322;80;112;80;112;0.5;0.5
Sprite/Card/12;0;83;208;80;112;80;112;0.5;0.5
Sprite/Coin/0;0;731;249;32;31;32;32;0.5;0.4838709677419355
Sprite/Coin/1;1;697;282;31;27;32;32;0.5185185185185185;0.4838709677419355
Sprite/Coin/2;0;609;360;20;31;32;32;0.5;0.4838709677419355
Sprite/Coin/3;0;575;319;9;31;32;32;0.5555555555555556;0.4838709677419355
Sprite/Coin/4;0;587;382;20;31;32;32;0.6;0.4838709677419355
Sprite/Coin/5;0;546;319;27;31;32;32;0.5185185185185185;0.4838709677419355
Sprite/Diamond/0;0;351;211;62;49;64;64;0.5;0.3469387755102041
Sprite/Diamond/1;1;353;262;49;62;64;64;0.5;0.3469387755102041
Sprite/Diamond/2;1;363;326;49;62;64;64;0.5;0.3469387755102041
Sprite/Diamond/3;0;800;115;62;49;64;64;0.5;0.3469387755102041
Sprite/Diamond/4;1;404;262;49;62;64;64;0.5;0.3469387755102041
Sprite/Fruit/0;0;465;209;44;44;64;64;0.5227272727272727;0.29545454545454547
Sprite/Fruit/1;1;373;390;42;52;64;64;0.4807692307692308;0.2619047619047619
Sprite/Fruit/2;1;736;83;62;58;64;64;0.5344827586206896;0.5
Sprite/Fruit/3;1;799;262;48;42;64;64;0.5476190476190477;0.3541666666666667
Sprite/Fruit/4;0;466;320;44;56;64;64;0.5227272727272727;0.44642857142857145
Sprite/Fruit/5;0;647;197;58;44;64;64;0.5;0.29545454545454547
Sprite/Fruit/6;1;595;147;50;60;64;64;0.48333333333333334;0.38
Sprite/Fruit/7;1;607;83;63;58;64;64;0.5;0.5079365079365079
Sprite/Fruit/8;0;257;436;52;46;64;64;0.5576923076923077;0.32608695652173914
Sprite/Fruit/9;1;423;145;52;62;64;64;0.5;0.40384615384615385
Sprite/Fruit/10;0;350;83;63;64;64;64;0.5079365079365079;0.5
Sprite/Fruit/11;0;800;166;60;44;64;64;0.5166666666666667;0.29545454545454547
Sprite/Fruit/12;1;247;207;50;64;64;64;0.5;0.38
Sprite/Fruit/13;0;436;440;56;42;64;64;0.5178571428571429;0.2619047619047619
Sprite/Fruit/14;0;315;401;56;44;64;64;0.5178571428571429;0.29545454545454547
Sprite/Fruit/15;0;365;149;56;60;64;64;0.48214285714285715;0.48333333333333334
Sprite/Fruit/16;1;465;388;44;50;64;64;0.54;0.29545454545454547
Sprite/Fruit/17;0;545;83;60;62;64;64;0.5166666666666667;0.5
Sprite/Fruit/18;0;477;147;60;58;64;64;0.48333333333333334;0.46551724137931033
Sprite/Fruit/19;1;247;273;52;63;64;64;0.49206349206349204;0.40384615384615385
Sprite/Fruit/20;1;247;338;56;62;64;64;0.5;0.44642857142857145
Sprite/Fruit/21;0;672;83;62;58;64;64;0.5;0.46551724137931033
Sprite/Fruit/22;0;455;262;44;56;64;64;0.5227272727272727;0.44642857142857145
Sprite/Fruit/23;1;197;436;58;46;64;64;0.5;0.46551724137931033
Sprite/Fruit/24;0;707;143;56;52;64;64;0.5178571428571429;0.40384615384615385
Sprite/Fruit/25;1;299;207;50;63;64;64;0.49206349206349204;0.38
Sprite/Fruit/26;1;417;388;46;50;64;64;0.5;0.32608695652173914
Sprite/Fruit/27;1;305;337;56;62;64;64;0.5;0.44642857142857145
Sprite/Fruit/28;0;539;147;54;58;64;64;0.5;0.46551724137931033
Sprite/Fruit/29;0;67;436;64;42;64;64;0.5;0.2619047619047619
Sprite/Fruit/30;1;301;272;50;63;64;64;0.5079365079365079;0.38
Sprite/Fruit/31;0;647;143;58;52;64;64;0.5;0.40384615384615385
Sprite/Fruit/32;0;1;436;64;44;64;64;0.5;0.29545454545454547
Sprite/Fruit/33;1;223;165;62;40;64;64;0.525;0.5
Sprite/Fruit/34;0;414;326;50;60;64;64;0.5;0.48333333333333334
Sprite/Fruit/35;0;415;83;64;60;64;64;0.5;0.48333333333333334
Sprite/Fruit/36;0;707;197;56;50;64;64;0.5178571428571429;0.38
Sprite/GreenBall;0;799;212;48;48;48;48;0.5;0.5
Sprite/Jewel;0;663;277;32;28;32;28;0.5;0.5
Sprite/Pacman/0;0;735;302;28;28;28;28;0.5;0.5
Sprite/Pacman/1;0;765;304;28;28;28;28;0.5;0.5
Sprite/Pacman/2;0;549;421;26;28;28;28;0.5384615384615384;0.5
Sprite/Pacman/3;1;669;348;28;24;28;28;0.5833333333333334;0.5
Sprite/Pacman/4;0;795;306;28;28;28;28;0.5;0.5
Sprite/Pacman/5;0;586;317;28;28;28;28;0.5;0.5
Sprite/Pacman/6;0;616;317;28;28;28;28;0.5;0.5
Sprite/Pacman/7;0;765;334;28;28;28;28;0.5;0.5
Sprite/Pacman/8;0;795;336;28;28;28;28;0.5;0.5
Sprite/Pacman/9;0;549;451;26;28;28;28;0.46153846153846156;0.5
Sprite/Pacman/10;1;545;395;28;24;28;28;0.4166666666666667;0.5
Sprite/RedBall;0;481;83;62;62;75;75;0.49193548387096775;0.49193548387096775
Sprite/Zombie/0;1;849;294;38;37;39;40;0.527027027027027;0.47368421052631576
Sprite/Zombie/1;0;537;263;35;39;39;40;0.4714285714285714;0.48717948717948717
Sprite/Zombie/2;0;765;143;33;39;39;40;0.4393939393939394;0.48717948717948717
Sprite/Zombie/3;0;501;263;34;40;39;40;0.4264705882352941;0.5
Sprite/Zombie/4;0;326;165;37;40;39;40;0.5;0.5
Sprite/Zombie/5;0;849;212;38;39;39;40;0.5131578947368421;0.48717948717948717
Sprite/Zombie/6;0;849;253;38;39;39;40;0.5131578947368421;0.48717948717948717
Sprite/Zombie/7;0;395;444;39;39;39;40;0.5;0.48717948717948717
Sprite/Zombie/8;0;511;207;37;39;39;40;0.47297297297297297;0.48717948717948717
Sprite/Zombie/9;1;353;447;40;36;39;40;0.5138888888888888;0.5
Sprite/Zombie/10;1;311;447;40;36;39;40;0.4583333333333333;0.5
Sprite/Zombie/11;0;494;440;34;40;39;40;0.4264705882352941;0.5
Sprite/Zombie/12;1;589;209;40;34;39;40;0.45588235294117646;0.5
Sprite/Zombie/13;1;589;245;40;34;39;40;0.4852941176470588;0.5
Sprite/Zombie/14;0;287;165;37;40;39;40;0.527027027027027;0.5
Sprite/Zombie/15;0;550;207;37;38;39;40;0.527027027027027;0.47368421052631576
